 # r       w_scrn(r)      v_ch(r)
    0.2879898609E-02    0.5733980329E+01    0.7652226597E+01
    0.3027554168E-02    0.5733720313E+01    0.7651961793E+01
    0.3182780189E-02    0.5733433513E+01    0.7651669713E+01
    0.3345964819E-02    0.5733117202E+01    0.7651347578E+01
    0.3517516104E-02    0.5732768377E+01    0.7650992330E+01
    0.3697863011E-02    0.5732383736E+01    0.7650600607E+01
    0.3887456502E-02    0.5731959648E+01    0.7650168710E+01
    0.4086770659E-02    0.5731492120E+01    0.7649692575E+01
    0.4296303871E-02    0.5730976765E+01    0.7649167731E+01
    0.4516580081E-02    0.5730408762E+01    0.7648589269E+01
    0.4748150094E-02    0.5729782813E+01    0.7647951796E+01
    0.4991592955E-02    0.5729093104E+01    0.7647249389E+01
    0.5247517398E-02    0.5728333249E+01    0.7646475545E+01
    0.5516563369E-02    0.5727496243E+01    0.7645623129E+01
    0.5799403621E-02    0.5726574399E+01    0.7644684313E+01
    0.6096745403E-02    0.5725559288E+01    0.7643650515E+01
    0.6409332224E-02    0.5724441672E+01    0.7642512324E+01
    0.6737945714E-02    0.5723211428E+01    0.7641259433E+01
    0.7083407578E-02    0.5721857468E+01    0.7639880549E+01
    0.7446581651E-02    0.5720367657E+01    0.7638363314E+01
    0.7828376056E-02    0.5718728715E+01    0.7636694203E+01
    0.8229745479E-02    0.5716926121E+01    0.7634858430E+01
    0.8651693553E-02    0.5714944002E+01    0.7632839829E+01
    0.9095275367E-02    0.5712765023E+01    0.7630620744E+01
    0.9561600107E-02    0.5710370254E+01    0.7628181902E+01
    0.1005183383E-01    0.5707739050E+01    0.7625502275E+01
    0.1056720237E-01    0.5704848897E+01    0.7622558937E+01
    0.1110899442E-01    0.5701675274E+01    0.7619326914E+01
    0.1167856474E-01    0.5698191481E+01    0.7615779019E+01
    0.1227733756E-01    0.5694368482E+01    0.7611885680E+01
    0.1290681012E-01    0.5690174713E+01    0.7607614757E+01
    0.1356855642E-01    0.5685575911E+01    0.7602931354E+01
    0.1426423119E-01    0.5680534898E+01    0.7597797616E+01
    0.1499557396E-01    0.5675011396E+01    0.7592172519E+01
    0.1576441348E-01    0.5668961789E+01    0.7586011655E+01
    0.1657267224E-01    0.5662338928E+01    0.7579267006E+01
    0.1742237132E-01    0.5655091881E+01    0.7571886710E+01
    0.1831563540E-01    0.5647165722E+01    0.7563814830E+01
    0.1925469810E-01    0.5638501271E+01    0.7554991111E+01
    0.2024190758E-01    0.5629034891E+01    0.7545350741E+01
    0.2127973238E-01    0.5618698216E+01    0.7534824115E+01
    0.2237076759E-01    0.5607417962E+01    0.7523336597E+01
    0.2351774137E-01    0.5595115662E+01    0.7510808300E+01
    0.2472352175E-01    0.5581707511E+01    0.7497153872E+01
    0.2599112382E-01    0.5567104110E+01    0.7482282299E+01
    0.2732371724E-01    0.5551210371E+01    0.7466096740E+01
    0.2872463418E-01    0.5533925301E+01    0.7448494377E+01
    0.3019737766E-01    0.5515141980E+01    0.7429366319E+01
    0.3174563032E-01    0.5494747416E+01    0.7408597533E+01
    0.3337326359E-01    0.5472622629E+01    0.7386066845E+01
    0.3508434741E-01    0.5448642611E+01    0.7361646988E+01
    0.3688316037E-01    0.5422676553E+01    0.7335204737E+01
    0.3877420044E-01    0.5394587952E+01    0.7306601114E+01
    0.4076219620E-01    0.5364235022E+01    0.7275691705E+01
    0.4285211869E-01    0.5331470994E+01    0.7242327065E+01
    0.4504919380E-01    0.5296144760E+01    0.7206353261E+01
    0.4735891536E-01    0.5258101416E+01    0.7167612535E+01
    0.4978705887E-01    0.5217183182E+01    0.7125944116E+01
    0.5233969597E-01    0.5173230252E+01    0.7081185186E+01
    0.5502320956E-01    0.5126082014E+01    0.7033172016E+01
    0.5784430984E-01    0.5075578279E+01    0.6981741274E+01
    0.6081005103E-01    0.5021560808E+01    0.6926731515E+01
    0.6392784901E-01    0.4963874980E+01    0.6867984862E+01
    0.6720549992E-01    0.4902371618E+01    0.6805348874E+01
    0.7065119958E-01    0.4836909142E+01    0.6738678599E+01
    0.7427356405E-01    0.4767355641E+01    0.6667838802E+01
    0.7808165111E-01    0.4693591540E+01    0.6592706365E+01
    0.8208498297E-01    0.4615511811E+01    0.6513172828E+01
    0.8629357004E-01    0.4533029163E+01    0.6429147046E+01
    0.9071793599E-01    0.4446076207E+01    0.6340557938E+01
    0.9536914403E-01    0.4354609157E+01    0.6247357273E+01
    0.1002588246E+00    0.4258609658E+01    0.6149522455E+01
    0.1053992045E+00    0.4158088964E+01    0.6047059233E+01
    0.1108031372E+00    0.4053089084E+01    0.5940004291E+01
    0.1164841356E+00    0.3943687327E+01    0.5828427622E+01
    0.1224564049E+00    0.3829996308E+01    0.5712434629E+01
    0.1287348790E+00    0.3712168792E+01    0.5592167846E+01
    0.1353352574E+00    0.3590396043E+01    0.5467808215E+01
    0.1422740444E+00    0.3464912851E+01    0.5339575826E+01
    0.1495685907E+00    0.3335993621E+01    0.5207730034E+01
    0.1572371363E+00    0.3203957594E+01    0.5072568887E+01
    0.1652988567E+00    0.3069162141E+01    0.4934427804E+01
    0.1737739103E+00    0.2932008142E+01    0.4793677460E+01
    0.1826834892E+00    0.2792929946E+01    0.4650720839E+01
    0.1920498720E+00    0.2652401173E+01    0.4505989473E+01
    0.2018964795E+00    0.2510921021E+01    0.4359938889E+01
    0.2122479333E+00    0.2369020707E+01    0.4213043302E+01
    0.2231301176E+00    0.2227245856E+01    0.4065789680E+01
    0.2345702434E+00    0.2086164314E+01    0.3918671263E+01
    0.2465969169E+00    0.1946344676E+01    0.3772180712E+01
    0.2592402112E+00    0.1808365999E+01    0.3626803060E+01
    0.2725317411E+00    0.1672792599E+01    0.3483008652E+01
    0.2865047422E+00    0.1540186780E+01    0.3341246303E+01
    0.3011941545E+00    0.1411080367E+01    0.3201936884E+01
    0.3166367090E+00    0.1285990964E+01    0.3065467533E+01
    0.3328710202E+00    0.1165390599E+01    0.2932186713E+01
    0.3499376824E+00    0.1049726621E+01    0.2802400252E+01
    0.3678793710E+00    0.9393880985E+00    0.2676368513E+01
    0.3867409497E+00    0.8347311653E+00    0.2554304767E+01
    0.4065695822E+00    0.7360436852E+00    0.2436374788E+01
    0.4274148504E+00    0.6435754572E+00    0.2322697654E+01
    0.4493288784E+00    0.5575019431E+00    0.2213347663E+01
    0.4723664626E+00    0.4779578829E+00    0.2108357228E+01
    0.4965852091E+00    0.4050008997E+00    0.2007720585E+01
    0.5220456772E+00    0.3386480869E+00    0.1911398099E+01
    0.5488115314E+00    0.2788407250E+00    0.1819320967E+01
    0.5769497003E+00    0.2254813992E+00    0.1731396072E+01
    0.6065305440E+00    0.1784012857E+00    0.1647510806E+01
    0.6376280300E+00    0.1373971094E+00    0.1567537671E+01
    0.6703199182E+00    0.1022025545E+00    0.1491338508E+01
    0.7046879553E+00    0.7252255628E-01    0.1418768261E+01
    0.7408180794E+00    0.4801036512E-01    0.1349678201E+01
    0.7788006345E+00    0.2829879548E-01    0.1283918596E+01
    0.8187305969E+00    0.1298365568E-01    0.1221340837E+01
    0.8607078123E+00    0.1650017218E-02    0.1161799058E+01
    0.9048372455E+00   -0.6137668581E-02    0.1105151316E+01
    0.9512292431E+00   -0.1081433799E-01    0.1051260386E+01
    0.9999998093E+00   -0.1281852334E-01    0.9999942623E+00
    0.1051270896E+01   -0.1257720902E-01    0.9512264161E+00
    0.1105170707E+01   -0.1050540013E-01    0.9048358828E+00
    0.1161834021E+01   -0.6996722513E-02    0.8607072255E+00
    0.1221402525E+01   -0.2420282139E-02    0.8187304152E+00
    0.1284025172E+01    0.2883394467E-02    0.7788006611E+00
    0.1349858550E+01    0.8607003549E-02    0.7408182109E+00
    0.1419067278E+01    0.1447615740E-01    0.7046881378E+00
    0.1491824413E+01    0.2025394702E-01    0.6703201234E+00
    0.1568311886E+01    0.2573801921E-01    0.6376282431E+00
    0.1648720956E+01    0.3076413032E-01    0.6065307572E+00
    0.1733252687E+01    0.3520174753E-01    0.5769499094E+00
    0.1822118453E+01    0.3895549177E-01    0.5488117341E+00
    0.1915540464E+01    0.4196163063E-01    0.5220458724E+00
    0.2013752323E+01    0.4418510896E-01    0.4965853963E+00
    0.2116999613E+01    0.4561688791E-01    0.4723666417E+00
    0.2225540504E+01    0.4624747623E-01    0.4493290493E+00
    0.2339646406E+01    0.4614239120E-01    0.4274150134E+00
    0.2459602642E+01    0.4538563942E-01    0.4065697374E+00
    0.2585709166E+01    0.4407732955E-01    0.3867410974E+00
    0.2718281310E+01    0.4233037309E-01    0.3678795116E+00
