 # r       w_scrn(r)      v_ch(r)
    0.1657267224E-01    0.5652753307E+01    0.7579267006E+01
    0.1742237132E-01    0.5645507819E+01    0.7571886710E+01
    0.1831563540E-01    0.5637583361E+01    0.7563814830E+01
    0.1925469810E-01    0.5628920773E+01    0.7554991111E+01
    0.2024190758E-01    0.5619456420E+01    0.7545350741E+01
    0.2127973238E-01    0.5609121963E+01    0.7534824115E+01
    0.2237076759E-01    0.5597844120E+01    0.7523336597E+01
    0.2351774137E-01    0.5585544455E+01    0.7510808300E+01
    0.2472352175E-01    0.5572139162E+01    0.7497153872E+01
    0.2599112382E-01    0.5557538882E+01    0.7482282299E+01
    0.2732371724E-01    0.5541648522E+01    0.7466096740E+01
    0.2872463418E-01    0.5524367133E+01    0.7448494377E+01
    0.3019737766E-01    0.5505587792E+01    0.7429366319E+01
    0.3174563032E-01    0.5485197555E+01    0.7408597533E+01
    0.3337326359E-01    0.5463077437E+01    0.7386066845E+01
    0.3508434741E-01    0.5439102482E+01    0.7361646988E+01
    0.3688316037E-01    0.5413141876E+01    0.7335204737E+01
    0.3877420044E-01    0.5385059172E+01    0.7306601114E+01
    0.4076219620E-01    0.5354712577E+01    0.7275691705E+01
    0.4285211869E-01    0.5321955380E+01    0.7242327065E+01
    0.4504919380E-01    0.5286636465E+01    0.7206353261E+01
    0.4735891536E-01    0.5248600985E+01    0.7167612535E+01
    0.4978705887E-01    0.5207691156E+01    0.7125944116E+01
    0.5233969597E-01    0.5163747217E+01    0.7081185186E+01
    0.5502320956E-01    0.5116608563E+01    0.7033172016E+01
    0.5784430984E-01    0.5066115029E+01    0.6981741274E+01
    0.6081005103E-01    0.5012108399E+01    0.6926731515E+01
    0.6392784901E-01    0.4954434046E+01    0.6867984862E+01
    0.6720549992E-01    0.4892942842E+01    0.6805348874E+01
    0.7065119958E-01    0.4827493151E+01    0.6738678599E+01
    0.7427356405E-01    0.4757953151E+01    0.6667838802E+01
    0.7808165111E-01    0.4684203140E+01    0.6592706365E+01
    0.8208498297E-01    0.4606138243E+01    0.6513172828E+01
    0.8629357004E-01    0.4523670939E+01    0.6429147046E+01
    0.9071793599E-01    0.4436734085E+01    0.6340557938E+01
    0.9536914403E-01    0.4345283520E+01    0.6247357273E+01
    0.1002588246E+00    0.4249301276E+01    0.6149522455E+01
    0.1053992045E+00    0.4148798042E+01    0.6047059233E+01
    0.1108031372E+00    0.4043816395E+01    0.5940004291E+01
    0.1164841356E+00    0.3934432840E+01    0.5828427622E+01
    0.1224564049E+00    0.3820760816E+01    0.5712434629E+01
    0.1287348790E+00    0.3702951979E+01    0.5592167846E+01
    0.1353352574E+00    0.3581198738E+01    0.5467808215E+01
    0.1422740444E+00    0.3455734406E+01    0.5339575826E+01
    0.1495685907E+00    0.3326834972E+01    0.5207730034E+01
    0.1572371363E+00    0.3194817757E+01    0.5072568887E+01
    0.1652988567E+00    0.3060042231E+01    0.4934427804E+01
    0.1737739103E+00    0.2922906843E+01    0.4793677460E+01
    0.1826834892E+00    0.2783848715E+01    0.4650720839E+01
    0.1920498720E+00    0.2643338461E+01    0.4505989473E+01
    0.2018964795E+00    0.2501878789E+01    0.4359938889E+01
    0.2122479333E+00    0.2359997269E+01    0.4213043302E+01
    0.2231301176E+00    0.2218243982E+01    0.4065789680E+01
    0.2345702434E+00    0.2077182403E+01    0.3918671263E+01
    0.2465969169E+00    0.1937386559E+01    0.3772180712E+01
    0.2592402112E+00    0.1799430354E+01    0.3626803060E+01
    0.2725317411E+00    0.1663884718E+01    0.3483008652E+01
    0.2865047422E+00    0.1531305938E+01    0.3341246303E+01
    0.3011941545E+00    0.1402233542E+01    0.3201936884E+01
    0.3166367090E+00    0.1277178200E+01    0.3065467533E+01
    0.3328710202E+00    0.1156620891E+01    0.2932186713E+01
    0.3499376824E+00    0.1041001025E+01    0.2802400252E+01
    0.3678793710E+00    0.9307175389E+00    0.2676368513E+01
    0.3867409497E+00    0.8261176474E+00    0.2554304767E+01
    0.4065695822E+00    0.7274999997E+00    0.2436374788E+01
    0.4274148504E+00    0.6351044918E+00    0.2322697654E+01
    0.4493288784E+00    0.5491176203E+00    0.2213347663E+01
    0.4723664626E+00    0.4696634550E+00    0.2108357228E+01
    0.4965852091E+00    0.3968107286E+00    0.2007720585E+01
    0.5220456772E+00    0.3305652824E+00    0.1911398099E+01
    0.5488115314E+00    0.2708786668E+00    0.1819320967E+01
    0.5769497003E+00    0.2176421339E+00    0.1731396072E+01
    0.6065305440E+00    0.1706961307E+00    0.1647510806E+01
    0.6376280300E+00    0.1298263535E+00    0.1567537671E+01
    0.6703199182E+00    0.9477398184E-01    0.1491338508E+01
    0.7046879553E+00    0.6523393129E-01    0.1418768261E+01
    0.7408180794E+00    0.4086535152E-01    0.1349678201E+01
    0.7788006345E+00    0.2129248487E-01    0.1283918596E+01
    0.8187305969E+00    0.6115199766E-02    0.1221340837E+01
    0.8607078123E+00   -0.5087911160E-02    0.1161799058E+01
    0.9048372455E+00   -0.1274958098E-01    0.1105151316E+01
    0.9512292431E+00   -0.1730889756E-01    0.1051260386E+01
    0.9999998093E+00   -0.1920256221E-01    0.9999942623E+00
    0.1051270896E+01   -0.1885913129E-01    0.9512264161E+00
    0.1105170707E+01   -0.1669214077E-01    0.9048358828E+00
    0.1161834021E+01   -0.1309442593E-01    0.8607072255E+00
    0.1221402525E+01   -0.8433654269E-02    0.8187304152E+00
    0.1284025172E+01   -0.3047632911E-02    0.7788006611E+00
    0.1349858550E+01    0.2757777494E-02    0.7408182109E+00
    0.1419067278E+01    0.8711975648E-02    0.7046881378E+00
    0.1491824413E+01    0.1457951899E-01    0.6703201234E+00
    0.1568311886E+01    0.2016196887E-01    0.6376282431E+00
    0.1648720956E+01    0.2529634473E-01    0.6065307572E+00
    0.1733252687E+01    0.2985552565E-01    0.5769499094E+00
    0.1822118453E+01    0.3374573801E-01    0.5488117341E+00
    0.1915540464E+01    0.3690576445E-01    0.5220458724E+00
    0.2013752323E+01    0.3930434662E-01    0.4965853963E+00
    0.2116999613E+01    0.4093770593E-01    0.4723666417E+00
    0.2225540504E+01    0.4177680536E-01    0.4493290493E+00
    0.2339646406E+01    0.4188143123E-01    0.4274150134E+00
    0.2459602642E+01    0.4133085704E-01    0.4065697374E+00
    0.2585709166E+01    0.4022158108E-01    0.3867410974E+00
    0.2718281310E+01    0.3866411718E-01    0.3678795116E+00
