 # r       w_scrn(r)      v_ch(r)
    0.6096745403E-02    0.5767043465E+01    0.7643650515E+01
    0.6409332224E-02    0.5765925990E+01    0.7642512324E+01
    0.6737945714E-02    0.5764695900E+01    0.7641259433E+01
    0.7083407578E-02    0.5763342111E+01    0.7639880549E+01
    0.7446581651E-02    0.5761852488E+01    0.7638363314E+01
    0.7828376056E-02    0.5760213753E+01    0.7636694203E+01
    0.8229745479E-02    0.5758411385E+01    0.7634858430E+01
    0.8651693553E-02    0.5756429517E+01    0.7632839829E+01
    0.9095275367E-02    0.5754250812E+01    0.7630620744E+01
    0.9561600107E-02    0.5751856346E+01    0.7628181902E+01
    0.1005183383E-01    0.5749225474E+01    0.7625502275E+01
    0.1056720237E-01    0.5746335687E+01    0.7622558937E+01
    0.1110899442E-01    0.5743162464E+01    0.7619326914E+01
    0.1167856474E-01    0.5739679113E+01    0.7615779019E+01
    0.1227733756E-01    0.5735856595E+01    0.7611885680E+01
    0.1290681012E-01    0.5731663360E+01    0.7607614757E+01
    0.1356855642E-01    0.5727065139E+01    0.7602931354E+01
    0.1426423119E-01    0.5722024768E+01    0.7597797616E+01
    0.1499557396E-01    0.5716501964E+01    0.7592172519E+01
    0.1576441348E-01    0.5710453129E+01    0.7586011655E+01
    0.1657267224E-01    0.5703831108E+01    0.7579267006E+01
    0.1742237132E-01    0.5696584988E+01    0.7571886710E+01
    0.1831563540E-01    0.5688659836E+01    0.7563814830E+01
    0.1925469810E-01    0.5679996497E+01    0.7554991111E+01
    0.2024190758E-01    0.5670531324E+01    0.7545350741E+01
    0.2127973238E-01    0.5660195979E+01    0.7534824115E+01
    0.2237076759E-01    0.5648917168E+01    0.7523336597E+01
    0.2351774137E-01    0.5636616460E+01    0.7510808300E+01
    0.2472352175E-01    0.5623210031E+01    0.7497153872E+01
    0.2599112382E-01    0.5608608528E+01    0.7482282299E+01
    0.2732371724E-01    0.5592716843E+01    0.7466096740E+01
    0.2872463418E-01    0.5575434033E+01    0.7448494377E+01
    0.3019737766E-01    0.5556653155E+01    0.7429366319E+01
    0.3174563032E-01    0.5536261275E+01    0.7408597533E+01
    0.3337326359E-01    0.5514139389E+01    0.7386066845E+01
    0.3508434741E-01    0.5490162552E+01    0.7361646988E+01
    0.3688316037E-01    0.5464199931E+01    0.7335204737E+01
    0.3877420044E-01    0.5436115092E+01    0.7306601114E+01
    0.4076219620E-01    0.5405766224E+01    0.7275691705E+01
    0.4285211869E-01    0.5373006634E+01    0.7242327065E+01
    0.4504919380E-01    0.5337685187E+01    0.7206353261E+01
    0.4735891536E-01    0.5299647062E+01    0.7167612535E+01
    0.4978705887E-01    0.5258734456E+01    0.7125944116E+01
    0.5233969597E-01    0.5214787641E+01    0.7081185186E+01
    0.5502320956E-01    0.5167646002E+01    0.7033172016E+01
    0.5784430984E-01    0.5117149405E+01    0.6981741274E+01
    0.6081005103E-01    0.5063139640E+01    0.6926731515E+01
    0.6392784901E-01    0.5005462109E+01    0.6867984862E+01
    0.6720549992E-01    0.4943967708E+01    0.6805348874E+01
    0.7065119958E-01    0.4878514825E+01    0.6738678599E+01
    0.7427356405E-01    0.4808971688E+01    0.6667838802E+01
    0.7808165111E-01    0.4735218604E+01    0.6592706365E+01
    0.8208498297E-01    0.4657150784E+01    0.6513172828E+01
    0.8629357004E-01    0.4574680683E+01    0.6429147046E+01
    0.9071793599E-01    0.4487741292E+01    0.6340557938E+01
    0.9536914403E-01    0.4396288372E+01    0.6247357273E+01
    0.1002588246E+00    0.4300304146E+01    0.6149522455E+01
    0.1053992045E+00    0.4199799140E+01    0.6047059233E+01
    0.1108031372E+00    0.4094816185E+01    0.5940004291E+01
    0.1164841356E+00    0.3985431488E+01    0.5828427622E+01
    0.1224564049E+00    0.3871758820E+01    0.5712434629E+01
    0.1287348790E+00    0.3753949345E+01    0.5592167846E+01
    0.1353352574E+00    0.3632195866E+01    0.5467808215E+01
    0.1422740444E+00    0.3506730936E+01    0.5339575826E+01
    0.1495685907E+00    0.3377831003E+01    0.5207730034E+01
    0.1572371363E+00    0.3245812254E+01    0.5072568887E+01
    0.1652988567E+00    0.3111034641E+01    0.4934427804E+01
    0.1737739103E+00    0.2973895011E+01    0.4793677460E+01
    0.1826834892E+00    0.2834830980E+01    0.4650720839E+01
    0.1920498720E+00    0.2694310929E+01    0.4505989473E+01
    0.2018964795E+00    0.2552838017E+01    0.4359938889E+01
    0.2122479333E+00    0.2410936853E+01    0.4213043302E+01
    0.2231301176E+00    0.2269157913E+01    0.4065789680E+01
    0.2345702434E+00    0.2128060825E+01    0.3918671263E+01
    0.2465969169E+00    0.1988219903E+01    0.3772180712E+01
    0.2592402112E+00    0.1850204289E+01    0.3626803060E+01
    0.2725317411E+00    0.1714585164E+01    0.3483008652E+01
    0.2865047422E+00    0.1581913051E+01    0.3341246303E+01
    0.3011941545E+00    0.1452727731E+01    0.3201936884E+01
    0.3166367090E+00    0.1327533288E+01    0.3065467533E+01
    0.3328710202E+00    0.1206811182E+01    0.2932186713E+01
    0.3499376824E+00    0.1090993535E+01    0.2802400252E+01
    0.3678793710E+00    0.9804801857E+00    0.2676368513E+01
    0.3867409497E+00    0.8756108608E+00    0.2554304767E+01
    0.4065695822E+00    0.7766859447E+00    0.2436374788E+01
    0.4274148504E+00    0.6839380071E+00    0.2322697654E+01
    0.4493288784E+00    0.5975563994E+00    0.2213347663E+01
    0.4723664626E+00    0.5176588221E+00    0.2108357228E+01
    0.4965852091E+00    0.4443183952E+00    0.2007720585E+01
    0.5220456772E+00    0.3775359703E+00    0.1911398099E+01
    0.5488115314E+00    0.3172691285E+00    0.1819320967E+01
    0.5769497003E+00    0.2634062503E+00    0.1731396072E+01
    0.6065305440E+00    0.2157955079E+00    0.1647510806E+01
    0.6376280300E+00    0.1742218794E+00    0.1567537671E+01
    0.6703199182E+00    0.1384355559E+00    0.1491338508E+01
    0.7046879553E+00    0.1081330445E+00    0.1418768261E+01
    0.7408180794E+00    0.8298320691E-01    0.1349678201E+01
    0.7788006345E+00    0.6261347089E-01    0.1283918596E+01
    0.8187305969E+00    0.4663316185E-01    0.1221340837E+01
    0.8607078123E+00    0.3462503309E-01    0.1161799058E+01
    0.9048372455E+00    0.2616452625E-01    0.1105151316E+01
    0.9512292431E+00    0.2081646595E-01    0.1051260386E+01
    0.9999998093E+00    0.1815002363E-01    0.9999942623E+00
    0.1051270896E+01    0.1773937843E-01    0.9512264161E+00
    0.1105170707E+01    0.1917371183E-01    0.9048358828E+00
    0.1161834021E+01    0.2206073367E-01    0.8607072255E+00
    0.1221402525E+01    0.2603185975E-01    0.8187304152E+00
    0.1284025172E+01    0.3074697386E-01    0.7788006611E+00
    0.1349858550E+01    0.3589543508E-01    0.7408182109E+00
    0.1419067278E+01    0.4120113905E-01    0.7046881378E+00
    0.1491824413E+01    0.4642020555E-01    0.6703201234E+00
    0.1568311886E+01    0.5134519026E-01    0.6376282431E+00
    0.1648720956E+01    0.5580134420E-01    0.6065307572E+00
    0.1733252687E+01    0.5964944149E-01    0.5769499094E+00
    0.1822118453E+01    0.6278150985E-01    0.5488117341E+00
    0.1915540464E+01    0.6512152081E-01    0.5220458724E+00
    0.2013752323E+01    0.6662260477E-01    0.4965853963E+00
    0.2116999613E+01    0.6726359504E-01    0.4723666417E+00
    0.2225540504E+01    0.6716524363E-01    0.4493290493E+00
    0.2339646406E+01    0.6635365829E-01    0.4274150134E+00
    0.2459602642E+01    0.6488014616E-01    0.4065697374E+00
    0.2585709166E+01    0.6281903681E-01    0.3867410974E+00
    0.2718281310E+01    0.6026441840E-01    0.3678795116E+00
