 # r       w_scrn(r)      v_ch(r)
    0.1059455491E-02    0.5759759352E+01    0.7654427676E+01
    0.1113774935E-02    0.5759723385E+01    0.7654390992E+01
    0.1170879397E-02    0.5759683655E+01    0.7654350470E+01
    0.1230911668E-02    0.5759639771E+01    0.7654305712E+01
    0.1294021859E-02    0.5759591303E+01    0.7654256278E+01
    0.1360367778E-02    0.5759537776E+01    0.7654201685E+01
    0.1430115326E-02    0.5759478667E+01    0.7654141399E+01
    0.1503438906E-02    0.5759413398E+01    0.7654074829E+01
    0.1580521867E-02    0.5759341331E+01    0.7654001326E+01
    0.1661556956E-02    0.5759261763E+01    0.7653920173E+01
    0.1746746803E-02    0.5759173920E+01    0.7653830581E+01
    0.1836304427E-02    0.5759076949E+01    0.7653731677E+01
    0.1930453768E-02    0.5758969905E+01    0.7653622501E+01
    0.2029430249E-02    0.5758851753E+01    0.7653501995E+01
    0.2133481363E-02    0.5758721348E+01    0.7653368991E+01
    0.2242867292E-02    0.5758577429E+01    0.7653222205E+01
    0.2357861557E-02    0.5758418607E+01    0.7653060219E+01
    0.2478751704E-02    0.5758243352E+01    0.7652881473E+01
    0.2605840021E-02    0.5758049979E+01    0.7652684248E+01
    0.2739444296E-02    0.5757836632E+01    0.7652466651E+01
    0.2879898609E-02    0.5757601268E+01    0.7652226597E+01
    0.3027554168E-02    0.5757341636E+01    0.7651961793E+01
    0.3182780189E-02    0.5757055261E+01    0.7651669713E+01
    0.3345964819E-02    0.5756739418E+01    0.7651347578E+01
    0.3517516104E-02    0.5756391109E+01    0.7650992330E+01
    0.3697863011E-02    0.5756007037E+01    0.7650600607E+01
    0.3887456502E-02    0.5755583576E+01    0.7650168710E+01
    0.4086770659E-02    0.5755116740E+01    0.7649692575E+01
    0.4296303871E-02    0.5754602147E+01    0.7649167731E+01
    0.4516580081E-02    0.5754034984E+01    0.7648589269E+01
    0.4748150094E-02    0.5753409961E+01    0.7647951796E+01
    0.4991592955E-02    0.5752721272E+01    0.7647249389E+01
    0.5247517398E-02    0.5751962541E+01    0.7646475545E+01
    0.5516563369E-02    0.5751126773E+01    0.7645623129E+01
    0.5799403621E-02    0.5750206292E+01    0.7644684313E+01
    0.6096745403E-02    0.5749192683E+01    0.7643650515E+01
    0.6409332224E-02    0.5748076720E+01    0.7642512324E+01
    0.6737945714E-02    0.5746848295E+01    0.7641259433E+01
    0.7083407578E-02    0.5745496337E+01    0.7639880549E+01
    0.7446581651E-02    0.5744008730E+01    0.7638363314E+01
    0.7828376056E-02    0.5742372211E+01    0.7636694203E+01
    0.8229745479E-02    0.5740572283E+01    0.7634858430E+01
    0.8651693553E-02    0.5738593095E+01    0.7632839829E+01
    0.9095275367E-02    0.5736417337E+01    0.7630620744E+01
    0.9561600107E-02    0.5734026109E+01    0.7628181902E+01
    0.1005183383E-01    0.5731398795E+01    0.7625502275E+01
    0.1056720237E-01    0.5728512915E+01    0.7622558937E+01
    0.1110899442E-01    0.5725343983E+01    0.7619326914E+01
    0.1167856474E-01    0.5721865340E+01    0.7615779019E+01
    0.1227733756E-01    0.5718047991E+01    0.7611885680E+01
    0.1290681012E-01    0.5713860420E+01    0.7607614757E+01
    0.1356855642E-01    0.5709268414E+01    0.7602931354E+01
    0.1426423119E-01    0.5704234850E+01    0.7597797616E+01
    0.1499557396E-01    0.5698719508E+01    0.7592172519E+01
    0.1576441348E-01    0.5692678838E+01    0.7586011655E+01
    0.1657267224E-01    0.5686065759E+01    0.7579267006E+01
    0.1742237132E-01    0.5678829415E+01    0.7571886710E+01
    0.1831563540E-01    0.5670914958E+01    0.7563814830E+01
    0.1925469810E-01    0.5662263299E+01    0.7554991111E+01
    0.2024190758E-01    0.5652810889E+01    0.7545350741E+01
    0.2127973238E-01    0.5642489468E+01    0.7534824115E+01
    0.2237076759E-01    0.5631225853E+01    0.7523336597E+01
    0.2351774137E-01    0.5618941699E+01    0.7510808300E+01
    0.2472352175E-01    0.5605553314E+01    0.7497153872E+01
    0.2599112382E-01    0.5590971439E+01    0.7482282299E+01
    0.2732371724E-01    0.5575101114E+01    0.7466096740E+01
    0.2872463418E-01    0.5557841504E+01    0.7448494377E+01
    0.3019737766E-01    0.5539085831E+01    0.7429366319E+01
    0.3174563032E-01    0.5518721278E+01    0.7408597533E+01
    0.3337326359E-01    0.5496629024E+01    0.7386066845E+01
    0.3508434741E-01    0.5472684254E+01    0.7361646988E+01
    0.3688316037E-01    0.5446756331E+01    0.7335204737E+01
    0.3877420044E-01    0.5418708962E+01    0.7306601114E+01
    0.4076219620E-01    0.5388400544E+01    0.7275691705E+01
    0.4285211869E-01    0.5355684536E+01    0.7242327065E+01
    0.4504919380E-01    0.5320410015E+01    0.7206353261E+01
    0.4735891536E-01    0.5282422321E+01    0.7167612535E+01
    0.4978705887E-01    0.5241563862E+01    0.7125944116E+01
    0.5233969597E-01    0.5197675078E+01    0.7081185186E+01
    0.5502320956E-01    0.5150595545E+01    0.7033172016E+01
    0.5784430984E-01    0.5100165317E+01    0.6981741274E+01
    0.6081005103E-01    0.5046226328E+01    0.6926731515E+01
    0.6392784901E-01    0.4988624188E+01    0.6867984862E+01
    0.6720549992E-01    0.4927209874E+01    0.6805348874E+01
    0.7065119958E-01    0.4861842006E+01    0.6738678599E+01
    0.7427356405E-01    0.4792388797E+01    0.6667838802E+01
    0.7808165111E-01    0.4718730826E+01    0.6592706365E+01
    0.8208498297E-01    0.4640763148E+01    0.6513172828E+01
    0.8629357004E-01    0.4558398561E+01    0.6429147046E+01
    0.9071793599E-01    0.4471569708E+01    0.6340557938E+01
    0.9536914403E-01    0.4380232793E+01    0.6247357273E+01
    0.1002588246E+00    0.4284369452E+01    0.6149522455E+01
    0.1053992045E+00    0.4183990816E+01    0.6047059233E+01
    0.1108031372E+00    0.4079138820E+01    0.5940004291E+01
    0.1164841356E+00    0.3969890506E+01    0.5828427622E+01
    0.1224564049E+00    0.3856358390E+01    0.5712434629E+01
    0.1287348790E+00    0.3738694809E+01    0.5592167846E+01
    0.1353352574E+00    0.3617090893E+01    0.5467808215E+01
    0.1422740444E+00    0.3491780814E+01    0.5339575826E+01
    0.1495685907E+00    0.3363038896E+01    0.5207730034E+01
    0.1572371363E+00    0.3231183576E+01    0.5072568887E+01
    0.1652988567E+00    0.3096572194E+01    0.4934427804E+01
    0.1737739103E+00    0.2959604617E+01    0.4793677460E+01
    0.1826834892E+00    0.2820715373E+01    0.4650720839E+01
    0.1920498720E+00    0.2680376898E+01    0.4505989473E+01
    0.2018964795E+00    0.2539088763E+01    0.4359938889E+01
    0.2122479333E+00    0.2397380816E+01    0.4213043302E+01
    0.2231301176E+00    0.2255799498E+01    0.4065789680E+01
    0.2345702434E+00    0.2114911146E+01    0.3918671263E+01
    0.2465969169E+00    0.1975285550E+01    0.3772180712E+01
    0.2592402112E+00    0.1837500087E+01    0.3626803060E+01
    0.2725317411E+00    0.1702120953E+01    0.3483008652E+01
    0.2865047422E+00    0.1569708620E+01    0.3341246303E+01
    0.3011941545E+00    0.1440797274E+01    0.3201936884E+01
    0.3166367090E+00    0.1315902433E+01    0.3065467533E+01
    0.3328710202E+00    0.1195499278E+01    0.2932186713E+01
    0.3499376824E+00    0.1080032743E+01    0.2802400252E+01
    0.3678793710E+00    0.9698953661E+00    0.2676368513E+01
    0.3867409497E+00    0.8654403437E+00    0.2554304767E+01
    0.4065695822E+00    0.7669595599E+00    0.2436374788E+01
    0.4274148504E+00    0.6746991615E+00    0.2322697654E+01
    0.4493288784E+00    0.5888383609E+00    0.2213347663E+01
    0.4723664626E+00    0.5095072867E+00    0.2108357228E+01
    0.4965852091E+00    0.4367671929E+00    0.2007720585E+01
    0.5220456772E+00    0.3706293735E+00    0.1911398099E+01
    0.5488115314E+00    0.3110375480E+00    0.1819320967E+01
    0.5769497003E+00    0.2578871988E+00    0.1731396072E+01
    0.6065305440E+00    0.2110109465E+00    0.1647510806E+01
    0.6376280300E+00    0.1701970120E+00    0.1567537671E+01
    0.6703199182E+00    0.1351785788E+00    0.1491338508E+01
    0.7046879553E+00    0.1056509083E+00    0.1418768261E+01
    0.7408180794E+00    0.8126527905E-01    0.1349678201E+01
    0.7788006345E+00    0.6164385775E-01    0.1283918596E+01
    0.8187305969E+00    0.4637865346E-01    0.1221340837E+01
    0.8607078123E+00    0.3504379109E-01    0.1161799058E+01
    0.9048372455E+00    0.2719894966E-01    0.1105151316E+01
    0.9512292431E+00    0.2239847187E-01    0.1051260386E+01
    0.9999998093E+00    0.2019854122E-01    0.9999942623E+00
    0.1051270896E+01    0.2016269745E-01    0.9512264161E+00
    0.1105170707E+01    0.2187120110E-01    0.9048358828E+00
    0.1161834021E+01    0.2492295375E-01    0.8607072255E+00
    0.1221402525E+01    0.2894582591E-01    0.8187304152E+00
    0.1284025172E+01    0.3359493216E-01    0.7788006611E+00
    0.1349858550E+01    0.3856248481E-01    0.7408182109E+00
    0.1419067278E+01    0.4357363874E-01    0.7046881378E+00
    0.1491824413E+01    0.4839510054E-01    0.6703201234E+00
    0.1568311886E+01    0.5282909298E-01    0.6376282431E+00
    0.1648720956E+01    0.5672000571E-01    0.6065307572E+00
    0.1733252687E+01    0.5994842977E-01    0.5769499094E+00
    0.1822118453E+01    0.6243533597E-01    0.5488117341E+00
    0.1915540464E+01    0.6413647325E-01    0.5220458724E+00
    0.2013752323E+01    0.6504341485E-01    0.4965853963E+00
    0.2116999613E+01    0.6517967364E-01    0.4723666417E+00
    0.2225540504E+01    0.6456888475E-01    0.4493290493E+00
    0.2339646406E+01    0.6329050050E-01    0.4274150134E+00
    0.2459602642E+01    0.6144697884E-01    0.4065697374E+00
    0.2585709166E+01    0.5916014132E-01    0.3867410974E+00
    0.2718281310E+01    0.5656595106E-01    0.3678795116E+00
